Country name,Period,Avg_Pillar_1_Score,Avg_Pillar_2_Score,Avg_Pillar_3_Score,Avg_Total_Index_Average,Avg_Overall_Rank,Avg_Overall_Rank_Rolling_Avg_(3y),Avg_Total_Index_Normalized,Avg_Pillar_1_Normalized,Avg_Pillar_1_Rank,Avg_Pillar_2_Normalized,Avg_Pillar_2_Rank,Avg_Pillar_3_Normalized,Avg_Pillar_3_Rank,Total_Yes_Votes,Total_No_Votes,Total_Abstain_Votes,Total_Total_Votes_in_Year
TGO,1990-1994,95.2103,97.0012,96.0352,96.0822,77.0000,75.3333,0.5946,0.5470,75.2000,0.5215,74.4000,0.6161,48.8000,333,0,33,366
TGO,1995-1999,93.7627,97.8015,94.8474,95.4705,65.2000,67.8667,0.5970,0.5356,77.2000,0.5941,64.6000,0.6062,60.4000,311,5,33,349
TGO,2000-2004,95.1018,98.8528,97.1755,97.0434,50.8000,57.8667,0.6580,0.5744,66.6000,0.6260,49.2000,0.6833,27.2000,335,6,15,356
TGO,2005-2009,97.1224,98.6672,97.5645,97.7847,22.6000,24.3333,0.7315,0.7372,26.6000,0.6246,55.2000,0.7186,23.4000,370,4,17,391
TGO,2010-2014,94.9140,96.4114,95.9940,95.7731,69.4000,51.2667,0.6135,0.5623,73.0000,0.4888,101.6000,0.6487,52.6000,408,0,39,447
TGO,2015-2019,95.4276,88.6793,89.3724,91.1598,127.4000,127.4667,0.3679,0.6026,65.0000,0.1397,169.2000,0.3968,114.6000,348,2,94,444
TGO,2020-2024,94.1700,91.0632,89.0762,91.4365,125.0000,122.8666,0.3981,0.5301,90.0000,0.2299,159.6000,0.4229,112.8000,331,2,89,422
TGO,2025-2029,85.4651,99.0483,83.1952,89.2362,126.0000,127.0000,0.4007,0.4489,108.0000,0.6681,26.0000,0.2594,19.0000,7,0,3,10
THA,1945-1949,,95.2289,80.9839,88.1064,29.3333,32.6111,0.4243,,,0.4859,25.6667,0.3483,24.6667,26,0,8,34
THA,1950-1954,82.5893,91.5117,94.8329,90.5724,22.0000,26.2667,0.5910,0.4673,20.0000,0.3767,28.4000,0.7631,5.4000,65,0,9,74
THA,1955-1959,98.2857,97.9623,95.6180,97.0537,6.4000,5.0667,0.7768,0.8118,3.0000,0.6544,20.0000,0.7712,4.6000,86,0,3,89
THA,1960-1964,84.3940,90.7613,93.0376,89.3976,43.2500,35.0000,0.5544,0.6715,19.2500,0.3464,62.0000,0.6613,14.5000,82,1,12,95
THA,1965-1969,82.6364,96.1471,92.8433,92.9673,38.0000,37.9333,0.6200,0.5076,56.0000,0.5913,41.4000,0.6248,28.4000,117,1,22,140
THA,1970-1974,89.4722,96.8667,95.2673,93.8687,35.6000,34.6000,0.6222,0.6337,29.4000,0.5462,52.6000,0.6031,39.6000,294,0,29,323
THA,1975-1979,93.4816,98.6857,96.5704,96.2459,46.0000,45.6000,0.6507,0.6194,48.6000,0.6769,28.0000,0.6346,47.0000,466,5,29,500
THA,1980-1984,96.7016,98.6966,96.5902,97.3294,32.6000,36.2000,0.7130,0.7048,27.2000,0.6872,28.8000,0.6233,55.8000,654,5,40,699
THA,1985-1989,98.0756,98.9511,97.7319,98.2528,20.0000,23.4667,0.7513,0.7510,16.4000,0.6899,29.2000,0.6524,38.2000,685,2,29,716
THA,1990-1994,96.8824,97.9804,96.8709,97.2445,42.2000,33.3333,0.6843,0.7032,29.2000,0.5890,54.8000,0.6603,37.0000,343,0,21,364
THA,1995-1999,95.8872,98.1051,95.6123,96.5349,40.2000,41.7333,0.6685,0.6793,32.2000,0.6177,52.2000,0.6411,47.0000,330,1,29,360
THA,2000-2004,95.5530,96.7928,95.5516,95.9658,74.8000,66.5333,0.5915,0.6047,51.6000,0.4791,100.2000,0.6135,58.6000,327,0,34,361
THA,2005-2009,94.8738,96.2851,94.8669,95.3419,95.6000,98.6667,0.5495,0.5485,89.4000,0.4169,123.8000,0.5787,78.4000,356,3,41,400
THA,2010-2014,95.4476,97.7006,97.0748,96.7410,54.8000,61.2000,0.6686,0.5908,67.0000,0.5708,77.2000,0.6965,36.2000,335,0,23,358
THA,2015-2019,97.5269,97.7072,97.3409,97.5250,28.4000,31.2667,0.7299,0.7690,17.6000,0.5897,79.2000,0.7208,35.4000,429,0,31,460
THA,2020-2024,96.3606,97.4690,95.7588,96.5295,40.2000,41.0667,0.6896,0.6954,34.2000,0.6060,68.2000,0.6813,48.0000,402,0,36,438
THA,2025-2029,91.0926,99.9154,99.5132,96.8404,16.0000,23.0000,0.7580,0.6341,37.0000,0.7224,12.0000,0.7291,1.0000,10,0,0,10
TJK,1990-1994,,91.9116,89.1744,90.5430,120.0000,96.8333,0.3932,,,0.2842,142.0000,0.4341,88.0000,73,4,25,102
TJK,1995-1999,85.2820,94.1034,82.8814,87.4223,158.4000,160.0667,0.2453,0.1901,155.8000,0.3651,118.8000,0.2579,125.6000,166,4,59,229
TJK,2000-2004,93.3702,98.4197,90.6214,94.3706,102.5000,113.0000,0.5051,0.4297,109.0000,0.5901,65.2500,0.4386,96.2500,175,5,34,214
TJK,2005-2009,93.7043,99.2725,94.5300,95.8356,85.2000,91.0000,0.5851,0.4716,103.0000,0.6909,33.8000,0.5675,85.8000,307,10,28,345
TJK,2010-2014,94.3438,98.7145,95.5653,96.2079,74.6000,75.0667,0.6274,0.5188,96.2000,0.6659,42.2000,0.6211,72.8000,298,5,25,328
TJK,2015-2019,95.4316,98.9602,96.0200,96.8039,53.6000,54.6000,0.6762,0.6039,67.6000,0.7136,32.6000,0.6549,67.8000,390,4,28,422
TJK,2020-2024,94.4008,97.8696,91.8069,94.6924,89.0000,85.6667,0.5674,0.5413,81.8000,0.6492,61.8000,0.5181,98.8000,333,5,58,396
TJK,2025-2029,86.7131,99.8007,80.6680,89.0606,128.0000,98.3333,0.3946,0.4884,96.0000,0.7150,16.0000,0.2171,22.0000,6,0,3,9
TKM,1990-1994,,96.7807,92.3749,94.5778,88.0000,83.8333,0.5411,,,0.5371,83.6667,0.4930,92.6667,74,2,13,89
TKM,1995-1999,92.3581,91.0343,88.6505,90.6810,126.6000,123.3333,0.3666,0.4836,94.4000,0.2962,133.6000,0.3968,100.2000,82,5,17,104
TKM,2000-2004,93.0098,95.3880,94.1375,94.1784,103.4000,104.4667,0.4961,0.4562,97.2000,0.4138,113.4000,0.5679,69.2000,172,6,13,191
TKM,2005-2009,96.5162,96.0670,97.1133,96.5655,63.6000,76.9333,0.6377,0.6855,38.6000,0.4036,127.2000,0.6945,31.8000,261,9,5,275
TKM,2010-2014,96.5653,98.7645,96.8178,97.3825,30.4000,33.2667,0.7197,0.6750,29.6000,0.6729,44.6000,0.6833,42.2000,279,5,11,295
TKM,2015-2019,97.5608,99.4423,97.9221,98.3084,8.0000,11.7333,0.7916,0.7677,18.0000,0.7677,16.6000,0.7524,21.6000,318,5,4,327
TKM,2020-2024,98.4708,99.0078,98.3265,98.6017,2.8000,3.4667,0.8573,0.9019,3.8000,0.7577,20.8000,0.8102,8.4000,295,4,1,300
TKM,2025-2029,100.0000,96.5376,99.5132,98.6836,4.0000,2.6667,0.8778,0.9645,1.0000,0.5306,35.0000,0.7291,1.0000,1,0,0,1
TLS,2000-2004,,94.5919,98.2279,96.4099,69.3333,85.6111,0.6249,,,0.3764,126.3333,0.7373,19.0000,159,1,1,161
TLS,2005-2009,97.1714,93.9934,97.3914,96.1854,55.6000,42.2000,0.6287,0.7790,37.2000,0.2966,144.6000,0.7228,27.2000,302,1,10,313
TLS,2010-2014,91.8471,96.4604,97.8493,95.3856,79.0000,97.2000,0.5773,0.4166,117.4000,0.4772,114.0000,0.7376,22.2000,311,1,15,327
TLS,2015-2019,97.6516,96.7227,98.0867,97.4870,30.6000,26.8667,0.7280,0.7794,18.0000,0.5087,106.2000,0.7620,20.8000,381,0,13,394
TLS,2020-2024,96.9098,96.3065,97.6858,96.9673,27.0000,29.6667,0.7218,0.7462,21.0000,0.5121,104.0000,0.7767,18.2000,360,0,12,372
TLS,2025-2029,91.8229,99.9154,99.5132,97.0838,14.0000,25.6667,0.7729,0.6594,32.0000,0.7224,12.0000,0.7291,1.0000,10,0,0,10
TON,2000-2004,92.9624,94.9888,84.5465,90.3833,141.2000,136.7667,0.3305,0.4636,96.5000,0.3718,129.0000,0.2882,115.8000,192,0,75,267
TON,2005-2009,93.1224,91.1888,85.4125,89.9079,154.4000,154.0000,0.2823,0.4349,114.8000,0.1687,158.4000,0.2636,121.0000,218,4,76,298
TON,2010-2014,92.4185,88.5400,83.7932,88.2505,168.2000,163.7333,0.2378,0.4105,126.6000,0.1376,167.4000,0.2414,126.8000,217,3,89,309
TON,2015-2019,95.2629,88.5135,84.5584,89.4449,146.2000,152.5333,0.3014,0.5911,70.6000,0.1441,167.6000,0.2693,132.2000,226,2,90,318
TON,2020-2024,89.9377,87.3973,84.7326,87.3559,159.4000,152.6000,0.2562,0.3388,134.8000,0.1430,170.2000,0.3024,130.0000,206,13,67,286
TON,2025-2029,75.7074,99.9603,94.4209,90.0295,119.0000,154.3333,0.4293,0.1689,174.0000,0.7253,7.0000,0.5386,4.0000,8,0,1,9
TTO,1960-1964,,95.2875,97.9646,96.6260,9.0000,11.5000,0.8256,,,0.4919,41.0000,0.8044,2.5000,33,0,1,34
TTO,1965-1969,87.3218,91.5103,91.9723,91.1529,55.8000,48.4667,0.5214,0.6780,26.5000,0.3867,81.2000,0.5867,38.0000,112,3,14,129
TTO,1970-1974,76.7835,95.1149,96.3247,89.4077,83.2000,79.0000,0.4239,0.2738,97.0000,0.4791,73.0000,0.6632,29.2000,276,0,17,293
TTO,1975-1979,96.3065,95.5213,98.0697,96.6325,35.6000,44.6667,0.6864,0.7977,9.6000,0.4227,86.4000,0.7445,18.4000,483,2,12,497
TTO,1980-1984,96.7547,97.3190,97.0657,97.0465,44.0000,37.5333,0.6847,0.7194,24.6000,0.5684,65.6000,0.6539,46.4000,659,0,38,697
TTO,1985-1989,96.9998,97.6215,97.5810,97.4007,52.4000,49.8667,0.6504,0.6273,50.8000,0.5580,68.2000,0.6402,41.4000,703,0,34,737
TTO,1990-1994,96.9847,98.3151,98.3006,97.8668,28.0000,35.2667,0.7177,0.6889,33.2000,0.6003,51.2000,0.7419,10.8000,343,0,12,355
TTO,1995-1999,96.2643,97.1805,96.7703,96.7384,35.6000,30.6667,0.6855,0.7121,25.8000,0.5378,80.2000,0.7057,26.8000,319,0,24,343
TTO,2000-2004,96.6370,97.9281,97.3995,97.3215,40.6000,42.0000,0.6786,0.6861,26.4000,0.5595,79.6000,0.6915,28.8000,305,0,16,321
TTO,2005-2009,97.2817,98.2336,96.8699,97.4617,34.4000,35.1333,0.7043,0.7533,25.0000,0.5790,73.6000,0.6802,41.8000,358,2,23,383
TTO,2010-2014,95.2937,97.6488,97.2257,96.7227,53.0000,57.1333,0.6686,0.5823,71.8000,0.5714,76.6000,0.7078,35.2000,325,3,20,348
TTO,2015-2019,97.0532,97.4785,96.9784,97.1701,40.8000,35.0667,0.7051,0.7265,28.2000,0.5715,87.0000,0.7042,45.8000,395,2,26,423
TTO,2020-2024,96.2601,96.7140,96.3100,96.4280,44.2000,47.0000,0.6820,0.6913,39.4000,0.5466,92.0000,0.7063,39.0000,400,3,30,433
TTO,2025-2029,91.2971,99.6065,99.5132,96.8056,18.0000,27.6667,0.7558,0.6412,35.0000,0.7026,23.0000,0.7291,1.0000,10,0,0,10
TUN,1955-1959,94.0952,84.0470,89.2014,87.1084,45.5000,45.9167,0.4085,0.7272,10.0000,0.1934,53.5000,0.5178,17.7500,56,1,12,69
TUN,1960-1964,84.1842,92.9044,93.4082,90.1656,35.7500,31.6667,0.5869,0.6692,21.5000,0.4155,58.2500,0.6807,14.2500,109,1,12,122
TUN,1965-1969,91.5346,96.3526,91.5106,93.6146,30.2000,37.0000,0.6412,0.8231,10.5000,0.5871,37.2000,0.5629,42.4000,118,6,16,140
TUN,1970-1974,89.8170,97.9857,96.7013,94.8346,23.2000,22.7333,0.6709,0.6519,24.4000,0.6239,34.2000,0.6873,22.4000,310,1,15,326
TUN,1975-1979,95.0775,98.3741,97.4991,96.9836,29.6000,28.0667,0.7097,0.7138,28.2000,0.6485,36.8000,0.7001,30.4000,475,4,19,498
TUN,1980-1984,95.8445,99.5686,98.0932,97.8354,18.2000,21.8000,0.7644,0.6327,46.4000,0.7781,8.6000,0.7201,22.2000,722,3,22,747
TUN,1985-1989,97.7327,99.2063,97.9442,98.2944,23.0000,17.7333,0.7508,0.7062,28.2000,0.7199,19.2000,0.6644,31.8000,673,0,25,698
TUN,1990-1994,96.2710,99.5247,97.4466,97.7474,29.0000,29.5333,0.7122,0.6226,50.4000,0.7267,10.6000,0.6888,24.6000,346,0,13,359
TUN,1995-1999,96.0597,99.7051,96.3237,97.3629,18.6000,21.6000,0.7317,0.6944,27.4000,0.7774,8.2000,0.6795,35.2000,337,2,20,359
TUN,2000-2004,96.7709,99.8977,97.1074,97.9253,19.6000,19.7333,0.7187,0.6985,21.8000,0.7201,7.4000,0.6784,32.2000,430,9,16,455
TUN,2005-2009,95.9023,99.5674,97.3270,97.5989,30.0000,32.6000,0.7170,0.6276,59.0000,0.7239,22.2000,0.7102,24.8000,365,5,14,384
TUN,2010-2014,96.6176,99.3049,97.5909,97.8378,15.4000,12.5333,0.7593,0.6782,29.8000,0.7216,21.4000,0.7236,23.6000,331,3,18,352
TUN,2015-2019,96.3874,98.8084,96.8553,97.3504,32.4000,29.4000,0.7165,0.6740,43.0000,0.6985,34.6000,0.6971,48.8000,419,2,26,447
TUN,2020-2024,94.2529,98.2202,95.3297,95.9343,58.6000,54.7333,0.6474,0.5411,84.8000,0.6788,43.6000,0.6657,52.8000,495,3,39,537
TUN,2025-2029,90.6847,93.9106,99.5132,94.7029,56.0000,57.0000,0.6370,0.6201,42.0000,0.4143,50.0000,0.7291,1.0000,10,0,0,10
TUR,1945-1949,69.5175,86.9612,86.0518,85.2399,37.5000,36.0417,0.3185,0.1777,43.0000,0.1777,41.5000,0.4500,21.0000,54,8,9,71
TUR,1950-1954,76.3270,83.0337,85.3099,82.4550,38.4000,40.5333,0.3200,0.3329,28.0000,0.2461,35.6000,0.4600,16.6000,52,3,20,75
TUR,1955-1959,92.4073,78.4392,93.2287,87.4290,41.0000,38.0000,0.4271,0.6374,10.6667,0.0921,55.6000,0.6697,9.6000,82,0,10,92
TUR,1960-1964,81.1232,77.5601,85.6536,81.4457,79.2500,67.1667,0.3253,0.5878,32.0000,0.0946,84.2500,0.4431,31.5000,84,6,16,106
TUR,1965-1969,87.3726,93.2861,94.3985,92.8248,35.8000,50.5333,0.6021,0.6777,29.5000,0.4547,63.6000,0.6880,18.4000,127,1,11,139
TUR,1970-1974,88.9126,94.5900,94.7622,92.7550,47.6000,38.1333,0.5732,0.6163,32.2000,0.4229,81.6000,0.5865,42.4000,293,2,30,325
TUR,1975-1979,90.7183,94.1074,93.4674,92.7644,90.0000,83.0667,0.4274,0.4744,73.4000,0.3263,105.0000,0.4612,80.2000,431,15,52,498
TUR,1980-1984,91.3462,87.1740,87.8852,88.8018,126.2000,119.9333,0.2148,0.3513,104.4000,0.1302,135.4000,0.2761,111.0000,536,67,103,706
TUR,1985-1989,91.5699,84.3892,83.9896,86.6496,137.4000,136.4667,0.1018,0.2620,129.8000,0.0552,141.6000,0.1286,118.0000,493,56,154,703
TUR,1990-1994,91.9458,83.1225,83.1577,86.0754,151.6000,147.0667,0.1648,0.3295,109.6000,0.0532,148.0000,0.1835,104.0000,251,28,84,363
TUR,1995-1999,92.3119,87.0016,86.3806,88.5647,156.2000,158.6000,0.2729,0.4538,98.4000,0.1101,159.2000,0.2946,120.0000,261,44,48,353
TUR,2000-2004,92.5382,84.8102,86.1412,87.8299,167.4000,163.0000,0.2478,0.4184,109.0000,0.0845,162.4000,0.3177,108.8000,254,48,45,347
TUR,2005-2009,90.3062,85.7819,86.7898,87.6259,167.4000,172.4000,0.2138,0.2934,146.2000,0.0682,168.6000,0.2955,117.6000,326,59,49,434
TUR,2010-2014,87.2818,85.9128,86.5031,86.5659,171.4000,164.7333,0.1992,0.2297,169.8000,0.1005,171.8000,0.3068,119.4000,302,59,48,409
TUR,2015-2019,89.3095,80.8640,81.5909,83.9215,182.6000,181.8000,0.1572,0.2796,154.8000,0.0344,180.0000,0.2098,138.6000,305,75,74,454
TUR,2020-2024,91.3531,79.9243,82.5957,84.6244,181.4000,181.3333,0.1818,0.3485,144.6000,0.0401,181.6000,0.2544,136.8000,289,76,62,427
TUR,2025-2029,84.7884,79.0676,94.9632,86.2731,154.0000,174.0000,0.3078,0.4278,115.0000,0.0885,93.0000,0.5567,3.0000,9,0,1,10
TUV,2000-2004,70.4967,69.7137,59.2467,62.3242,179.4000,179.7000,0.0662,0.0367,173.0000,0.1126,158.2000,0.1178,132.2000,91,8,49,148
TUV,2005-2009,81.0804,86.6338,90.4049,86.0397,178.2000,178.7333,0.1722,0.0838,179.8000,0.0834,166.4000,0.4351,103.4000,179,7,32,218
TUV,2010-2014,94.0297,92.8744,96.5512,94.4851,106.0000,123.5333,0.5128,0.5011,99.2000,0.2799,153.4000,0.6701,50.2000,292,1,14,307
TUV,2015-2019,93.9712,95.9644,94.4942,94.8099,79.0000,75.4667,0.5651,0.5289,91.8000,0.4736,105.6000,0.5982,72.6000,293,1,29,323
TUV,2020-2024,93.7434,96.6914,94.7397,95.0582,79.4000,81.4667,0.5912,0.4956,95.0000,0.5557,86.4000,0.6374,60.0000,233,1,23,257
TUV,2025-2029,90.4545,77.9760,64.8315,77.7540,178.0000,124.3333,0.1364,0.6122,44.0000,0.0781,95.0000,0.0610,33.0000,2,0,2,4
TZA,1960-1964,,94.5855,91.5970,93.0913,24.0000,34.6667,0.7126,,,0.5134,43.3333,0.6106,21.3333,36,0,5,41
TZA,1965-1969,83.6765,91.9427,89.7861,89.7873,67.2000,56.8000,0.4743,0.5484,50.0000,0.4091,77.2000,0.5006,54.2000,107,9,15,131
TZA,1970-1974,83.9755,96.6970,96.0343,92.2356,57.4000,62.2000,0.5328,0.4810,67.4000,0.5468,55.2000,0.6557,33.2000,303,7,12,322
TZA,1975-1979,94.9764,98.1079,97.5737,96.8860,32.2000,31.5333,0.7027,0.6997,31.2000,0.6246,44.2000,0.7134,26.8000,506,4,20,530
TZA,1980-1984,95.8014,98.3703,97.8543,97.3420,34.4000,35.8667,0.7119,0.6351,47.4000,0.6530,41.6000,0.7040,27.0000,668,1,25,694
TZA,1985-1989,97.5209,97.7696,97.4059,97.5655,49.4000,43.6666,0.6647,0.6828,33.8000,0.5630,69.0000,0.6258,48.8000,664,5,29,698
TZA,1990-1994,95.3191,97.4314,95.8336,96.1947,72.2000,68.1333,0.6035,0.5522,74.0000,0.5386,71.8000,0.6089,54.4000,331,5,17,353
TZA,1995-1999,92.7643,96.4731,93.1555,94.1310,91.6000,91.5333,0.5150,0.4802,90.0000,0.4858,96.4000,0.5255,83.6000,301,5,38,344
TZA,2000-2004,96.1189,98.6010,96.4139,97.0446,52.4000,57.8000,0.6582,0.6443,39.0000,0.6042,55.6000,0.6488,46.4000,332,2,23,357
TZA,2005-2009,97.2407,98.0640,97.2913,97.5320,33.4000,38.2667,0.7098,0.7500,25.8000,0.5619,84.4000,0.7010,34.4000,504,0,25,529
TZA,2010-2014,95.1545,97.0791,96.2531,96.1622,74.0000,67.9333,0.6234,0.5715,73.0000,0.5279,92.8000,0.6537,57.2000,308,1,24,333
TZA,2015-2019,95.9867,98.6779,96.5450,97.0698,45.6000,51.1333,0.6947,0.6427,52.0000,0.6855,38.6000,0.6802,55.4000,386,0,32,418
TZA,2020-2024,94.3209,98.2371,95.6017,96.0533,49.0000,48.0000,0.6588,0.5368,85.6000,0.6883,42.8000,0.6839,48.0000,340,0,31,371
TZA,2025-2029,78.0562,92.0415,64.8315,78.3097,177.0000,86.3333,0.1442,0.2316,170.0000,0.3459,62.0000,0.0610,33.0000,2,0,2,4
UGA,1960-1964,,95.9768,90.9462,93.4614,28.0000,38.5000,0.6955,,,0.5143,42.0000,0.5455,21.5000,23,0,3,26
UGA,1965-1969,84.5640,91.8981,89.5124,89.9076,62.4000,54.0000,0.4824,0.5803,44.0000,0.4088,76.0000,0.4925,51.6000,105,6,20,131
UGA,1970-1974,81.2230,97.5009,96.1458,91.6232,63.8000,66.0667,0.5071,0.3894,88.8000,0.6076,40.2000,0.6603,31.2000,298,5,13,316
UGA,1975-1979,90.1381,95.6646,95.7171,93.8399,78.0000,75.4667,0.4946,0.4374,79.4000,0.4441,79.2000,0.5934,49.6000,457,1,36,494
UGA,1980-1984,96.1464,98.5608,98.0144,97.5738,25.6000,34.6667,0.7405,0.6814,34.8000,0.6734,31.8000,0.7153,21.8000,710,0,23,733
UGA,1985-1989,97.4921,98.4959,97.8080,97.9320,33.2000,28.2000,0.7090,0.6804,35.0000,0.6411,42.6000,0.6551,35.8000,667,0,28,695
UGA,1990-1994,94.3626,97.4278,95.2731,95.6878,83.4000,77.5333,0.5694,0.4907,84.2000,0.5355,74.0000,0.5843,62.6000,309,3,21,333
UGA,1995-1999,95.5088,98.0664,94.9763,96.1838,49.4000,54.3333,0.6469,0.6596,42.6000,0.6166,57.2000,0.6149,56.6000,259,3,23,285
UGA,2000-2004,93.9739,95.2587,93.0872,94.1066,98.4000,81.3333,0.4972,0.5063,80.0000,0.3991,116.4000,0.5229,76.6000,265,8,32,305
UGA,2005-2009,83.1438,93.1385,91.2281,89.1701,152.8000,153.6667,0.2746,0.1236,176.0000,0.3536,121.0000,0.4773,92.2000,315,4,51,370
UGA,2010-2014,93.4850,97.4995,95.5048,95.4964,83.4000,88.0000,0.5814,0.4675,113.0000,0.5550,85.6000,0.6214,64.2000,340,2,33,375
UGA,2015-2019,92.6346,96.3051,94.3766,94.4387,103.4000,106.4000,0.5279,0.4290,120.2000,0.4950,106.4000,0.5820,86.2000,351,6,37,394
UGA,2020-2024,94.2937,96.4977,93.6645,94.8186,86.2000,87.6667,0.5752,0.5333,86.4000,0.5288,99.0000,0.5909,80.0000,346,1,53,400
UGA,2025-2029,93.2218,98.4105,80.6680,90.7667,108.0000,93.3333,0.4575,0.7089,18.0000,0.6305,29.0000,0.2171,22.0000,6,0,3,9
UKR,1945-1949,59.4643,98.0974,52.2854,73.6254,48.0000,46.3750,0.0714,0.0000,48.0000,0.6272,16.7500,0.0172,37.7500,38,40,34,112
UKR,1950-1954,60.6984,99.4679,59.6349,76.1127,47.6000,49.8667,0.1752,0.0733,40.3333,0.7237,5.8000,0.0857,30.0000,32,27,14,73
UKR,1955-1959,76.7153,99.8556,56.4326,77.6420,57.4000,52.4667,0.2169,0.2671,33.3333,0.7671,6.4000,0.0404,39.0000,37,39,12,88
UKR,1960-1964,66.0987,99.6097,73.2324,79.6469,87.2500,79.6667,0.2698,0.2045,71.7500,0.7499,9.2500,0.1888,57.0000,52,32,12,96
UKR,1965-1969,73.5182,99.9266,85.5363,90.3909,60.6000,61.6000,0.5141,0.1636,109.0000,0.7795,4.6000,0.3719,71.0000,99,22,19,140
UKR,1970-1974,78.3686,99.9466,83.2124,87.1759,101.0000,99.7333,0.3488,0.2977,106.8000,0.7714,6.4000,0.1994,93.4000,225,29,73,327
UKR,1975-1979,87.2659,99.9330,83.5448,90.2479,106.4000,102.7333,0.3104,0.3117,98.4000,0.8229,4.4000,0.1537,105.2000,349,70,87,506
UKR,1980-1984,89.7273,99.8214,88.1232,92.5573,112.0000,114.0000,0.3651,0.2857,116.8000,0.8044,5.2000,0.2697,113.2000,564,103,57,724
UKR,1985-1989,93.4178,99.9993,96.1063,96.5078,68.2000,81.8000,0.5810,0.3647,108.6000,0.8197,1.6000,0.5745,56.2000,658,32,26,716
UKR,1990-1994,94.1902,83.6934,90.0566,89.3134,134.8000,113.6667,0.2468,0.4662,85.2000,0.0740,146.0000,0.3741,92.6000,294,6,64,364
UKR,1995-1999,92.6519,88.9101,86.9723,89.5114,145.8000,143.4667,0.3052,0.4725,94.4000,0.1491,155.4000,0.3134,115.0000,263,11,86,360
UKR,2000-2004,91.5417,91.5430,88.3391,90.4746,139.4000,136.4667,0.3464,0.4065,107.6000,0.2303,149.8000,0.3829,100.6000,364,25,71,460
UKR,2005-2009,90.6843,97.4116,81.3105,89.8022,155.6000,158.3333,0.2788,0.3159,136.6000,0.5176,97.2000,0.1834,136.4000,262,53,81,396
UKR,2010-2014,90.9772,96.1668,81.2030,89.4490,156.4000,154.2667,0.2759,0.3427,146.0000,0.4485,125.4000,0.1924,134.8000,225,47,74,346
UKR,2015-2019,84.3179,94.9566,81.0860,86.7868,165.8000,162.6667,0.2244,0.1451,181.2000,0.3970,130.8000,0.2281,143.4000,400,75,105,580
UKR,2020-2024,90.2646,94.6473,74.7968,86.5696,175.0000,176.4000,0.2283,0.2987,160.0000,0.4110,126.8000,0.1317,166.8000,240,93,93,426
UKR,2025-2029,84.6902,94.8574,94.9632,91.5036,101.0000,151.3333,0.4873,0.4247,119.0000,0.4533,42.0000,0.5567,3.0000,9,0,1,10
URY,1945-1949,89.1667,96.9255,96.4370,96.3345,11.0000,7.5417,0.7240,0.6522,14.0000,0.5544,20.2500,0.7603,5.0000,67,3,1,71
URY,1950-1954,89.0625,95.7650,95.4983,93.4651,14.2000,13.5333,0.6682,0.6128,11.7500,0.5384,20.0000,0.7460,4.6000,65,2,4,71
URY,1955-1959,98.2857,95.8481,95.6192,96.0638,9.6000,12.1333,0.7375,0.8118,3.0000,0.5593,22.0000,0.7652,3.2000,83,1,5,89
URY,1960-1964,86.2774,95.7784,91.9359,91.3306,28.0000,24.7500,0.6192,0.7184,13.2500,0.5407,37.7500,0.6227,24.0000,74,4,12,90
URY,1965-1969,81.2263,96.7643,93.4731,93.3304,31.0000,25.2667,0.6398,0.4583,68.5000,0.6123,32.0000,0.6470,25.0000,136,5,14,155
URY,1970-1974,84.6421,91.4273,88.2364,88.1019,93.2000,80.6000,0.3967,0.4789,64.4000,0.2950,102.4000,0.3393,77.6000,247,16,56,319
URY,1975-1979,88.4600,91.9803,89.0992,89.8465,107.6000,109.3334,0.3046,0.3824,91.6000,0.2431,114.0000,0.2971,94.8000,371,20,75,466
URY,1980-1984,92.8999,94.9290,93.5944,93.8078,97.8000,99.9333,0.4335,0.4415,91.4000,0.3989,102.8000,0.4649,92.0000,598,18,71,687
URY,1985-1989,95.8290,97.2533,95.9887,96.3570,84.0000,83.4667,0.5436,0.5237,78.6000,0.5169,80.8000,0.5332,79.2000,632,0,54,686
URY,1990-1994,95.3847,93.1499,92.8498,93.7948,101.8000,102.9333,0.4489,0.5505,72.0000,0.2898,124.0000,0.4701,79.2000,304,4,46,354
URY,1995-1999,95.7530,94.5928,94.3373,94.8944,73.8000,73.7333,0.5654,0.6749,36.8000,0.3740,120.2000,0.5886,66.0000,312,0,41,353
URY,2000-2004,94.3187,94.1361,93.5657,94.0068,104.4000,100.0667,0.4843,0.5181,80.8000,0.3301,137.4000,0.5375,79.6000,313,0,44,357
URY,2005-2009,94.7339,96.7683,96.3544,95.9522,86.0000,92.1333,0.5908,0.5398,88.6000,0.4498,116.2000,0.6541,53.4000,367,2,27,396
URY,2010-2014,94.8102,97.7073,97.1745,96.5640,60.4000,67.6000,0.6550,0.5484,86.6000,0.5721,77.6000,0.7040,35.8000,332,2,21,355
URY,2015-2019,95.8303,98.9258,98.3928,97.7163,26.6000,23.6667,0.7485,0.6658,55.4000,0.7112,29.0000,0.7781,12.0000,569,1,22,592
URY,2020-2024,92.8613,93.9993,94.0600,93.6402,100.0000,97.0667,0.5114,0.4433,108.2000,0.3672,135.0000,0.6039,76.6000,388,0,50,438
URY,2025-2029,88.6409,99.6065,99.5132,95.9202,31.0000,63.6667,0.7036,0.5512,71.0000,0.7026,23.0000,0.7291,1.0000,10,0,0,10
