Year,Country,TopicTag,YesVotes_Topic,NoVotes_Topic,AbstainVotes_Topic,TotalVotes_Topic
1992,LBN,ENVIRONMENT,2,0,0,2
1992,LBN,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,1,0,0,1
1992,LBN,HUMAN RIGHTS,18,0,0,18
1992,LBN,INTERNATIONAL LAW,4,0,0,4
1992,LBN,INTERNATIONAL RELATIONS,25,0,2,27
1992,LBN,LANGUAGE,1,0,0,1
1992,LBN,MAINTENANCE OF PEACE AND SECURITY,15,0,2,17
1992,LBN,NUCLEAR SCIENCE,4,0,0,4
1992,LBN,PHILOSOPHY AND RELIGION,1,0,0,1
1992,LBN,POLITICAL AND LEGAL QUESTIONS,40,0,1,41
1992,LBN,POLITICAL EVENTS AND ISSUES,22,0,0,22
1992,LBN,POLLUTION,2,0,0,2
1992,LBN,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,9,0,0,9
1992,LBN,RECOMMENDATIONS,1,0,1,2
1992,LBN,SOCIAL DEVELOPMENT,9,0,0,9
1992,LBN,SPECIAL GROUPS,1,0,0,1
1992,LBN,TRADE RELATED FINANCE,1,0,0,1
1992,LBN,WELFARE AND SOCIAL SERVICES,4,0,0,4
1992,LBR,CRIME AND CRIMINAL JUSTICE,1,0,0,1
1992,LBR,CULTURAL DEVELOPMENT,1,0,0,1
1992,LBR,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
1992,LBR,DEVELOPMENT FINANCE,1,0,0,1
1992,LBR,DISARMAMENT AND MILITARY QUESTIONS,16,0,1,17
1992,LBR,DISCRIMINATION,9,0,3,12
1992,LBR,EDUCATIONAL FACILITIES AND TECHNOLOGY,1,0,0,1
1992,LBR,EDUCATIONAL POLICY AND PLANNING,1,0,0,1
1992,LBR,EDUCATIONAL SYSTEMS,1,0,0,1
1992,LBR,ENVIRONMENT,2,0,0,2
1992,LBR,HUMAN RIGHTS,14,0,4,18
1992,LBR,INTERNATIONAL LAW,4,0,0,4
1992,LBR,INTERNATIONAL RELATIONS,19,0,4,23
1992,LBR,LANGUAGE,1,0,0,1
1992,LBR,MAINTENANCE OF PEACE AND SECURITY,14,0,1,15
1992,LBR,NUCLEAR SCIENCE,4,0,0,4
1992,LBR,PHILOSOPHY AND RELIGION,1,0,0,1
1992,LBR,POLITICAL AND LEGAL QUESTIONS,31,0,4,35
1992,LBR,POLITICAL EVENTS AND ISSUES,19,0,4,23
1992,LBR,POLLUTION,2,0,0,2
1992,LBR,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,9,0,0,9
1992,LBR,RECOMMENDATIONS,2,0,0,2
1992,LBR,SOCIAL DEVELOPMENT,8,0,0,8
1992,LBR,SPECIAL GROUPS,1,0,0,1
1992,LBR,WELFARE AND SOCIAL SERVICES,4,0,0,4
1992,LBY,CRIME AND CRIMINAL JUSTICE,1,0,0,1
1992,LBY,CULTURAL DEVELOPMENT,1,0,0,1
1992,LBY,CULTURE,1,0,0,1
1992,LBY,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
1992,LBY,DEVELOPMENT FINANCE,2,0,0,2
1992,LBY,DISARMAMENT AND MILITARY QUESTIONS,18,0,0,18
1992,LBY,DISCRIMINATION,12,2,0,14
1992,LBY,ECONOMIC CONDITIONS,1,0,0,1
1992,LBY,EDUCATIONAL FACILITIES AND TECHNOLOGY,1,0,0,1
1992,LBY,EDUCATIONAL POLICY AND PLANNING,1,0,0,1
1992,LBY,EDUCATIONAL SYSTEMS,1,0,0,1
1992,LBY,ENVIRONMENT,1,0,0,1
1992,LBY,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,1,0,0,1
1992,LBY,HUMAN RIGHTS,18,2,1,21
1992,LBY,INTERNATIONAL LAW,4,0,0,4
1992,LBY,INTERNATIONAL RELATIONS,25,1,2,28
1992,LBY,LANGUAGE,1,0,0,1
1992,LBY,LAW OF THE SEA,1,0,0,1
1992,LBY,MAINTENANCE OF PEACE AND SECURITY,16,1,1,18
1992,LBY,NUCLEAR SCIENCE,4,0,0,4
1992,LBY,PHILOSOPHY AND RELIGION,1,0,0,1
1992,LBY,POLITICAL AND LEGAL QUESTIONS,40,3,1,44
1992,LBY,POLITICAL EVENTS AND ISSUES,21,3,1,25
1992,LBY,POLLUTION,1,0,0,1
1992,LBY,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,9,0,0,9
1992,LBY,RECOMMENDATIONS,2,0,0,2
1992,LBY,SOCIAL DEVELOPMENT,9,0,0,9
1992,LBY,SPECIAL GROUPS,1,0,0,1
1992,LBY,TRADE RELATED FINANCE,1,0,0,1
1992,LBY,WELFARE AND SOCIAL SERVICES,4,0,0,4
1992,LCA,CRIME AND CRIMINAL JUSTICE,1,0,0,1
1992,LCA,CULTURAL DEVELOPMENT,1,0,0,1
1992,LCA,CULTURE,1,0,0,1
1992,LCA,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
1992,LCA,DEVELOPMENT FINANCE,1,0,1,2
1992,LCA,DISARMAMENT AND MILITARY QUESTIONS,17,0,1,18
1992,LCA,DISCRIMINATION,12,0,2,14
1992,LCA,ECONOMIC CONDITIONS,0,0,1,1
1992,LCA,EDUCATIONAL FACILITIES AND TECHNOLOGY,1,0,0,1
1992,LCA,EDUCATIONAL POLICY AND PLANNING,1,0,0,1
1992,LCA,EDUCATIONAL SYSTEMS,1,0,0,1
1992,LCA,ENVIRONMENT,2,0,0,2
1992,LCA,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,0,0,1,1
1992,LCA,HUMAN RIGHTS,19,0,2,21
1992,LCA,INTERNATIONAL LAW,4,0,0,4
1992,LCA,INTERNATIONAL RELATIONS,19,0,6,25
1992,LCA,LANGUAGE,1,0,0,1
1992,LCA,LAW OF THE SEA,1,0,0,1
1992,LCA,MAINTENANCE OF PEACE AND SECURITY,13,0,2,15
1992,LCA,NUCLEAR SCIENCE,4,0,0,4
1992,LCA,PHILOSOPHY AND RELIGION,1,0,0,1
1992,LCA,POLITICAL AND LEGAL QUESTIONS,34,0,8,42
1992,LCA,POLITICAL EVENTS AND ISSUES,21,0,5,26
1992,LCA,POLLUTION,2,0,0,2
1992,LCA,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,7,0,2,9
1992,LCA,RECOMMENDATIONS,1,0,0,1
1992,LCA,SOCIAL DEVELOPMENT,9,0,0,9
1992,LCA,SPECIAL GROUPS,0,0,1,1
1992,LCA,TRADE RELATED FINANCE,0,0,1,1
1992,LCA,WELFARE AND SOCIAL SERVICES,4,0,0,4
1992,LIE,CRIME AND CRIMINAL JUSTICE,0,0,1,1
1992,LIE,CULTURAL DEVELOPMENT,1,0,0,1
1992,LIE,CULTURE,0,0,1,1
1992,LIE,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,0,0,1,1
1992,LIE,DEVELOPMENT FINANCE,1,0,1,2
1992,LIE,DISARMAMENT AND MILITARY QUESTIONS,11,0,7,18
1992,LIE,DISCRIMINATION,10,1,3,14
1992,LIE,ECONOMIC CONDITIONS,0,0,1,1
1992,LIE,EDUCATIONAL FACILITIES AND TECHNOLOGY,1,0,0,1
1992,LIE,EDUCATIONAL POLICY AND PLANNING,1,0,0,1
1992,LIE,EDUCATIONAL SYSTEMS,1,0,0,1
1992,LIE,ENVIRONMENT,1,0,1,2
1992,LIE,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,0,0,1,1
1992,LIE,HUMAN RIGHTS,14,2,5,21
1992,LIE,INTERNATIONAL LAW,1,0,3,4
1992,LIE,INTERNATIONAL RELATIONS,15,2,12,29
1992,LIE,LANGUAGE,1,0,0,1
1992,LIE,LAW OF THE SEA,1,0,0,1
1992,LIE,MAINTENANCE OF PEACE AND SECURITY,10,0,8,18
1992,LIE,NUCLEAR SCIENCE,3,0,1,4
1992,LIE,PHILOSOPHY AND RELIGION,1,0,0,1
1992,LIE,POLITICAL AND LEGAL QUESTIONS,25,4,17,46
1992,LIE,POLITICAL EVENTS AND ISSUES,16,3,7,26
1992,LIE,POLLUTION,1,0,1,2
1992,LIE,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,6,0,3,9
1992,LIE,RECOMMENDATIONS,2,0,0,2
1992,LIE,SOCIAL DEVELOPMENT,8,1,0,9
1992,LIE,SPECIAL GROUPS,0,0,1,1
1992,LIE,TRADE RELATED FINANCE,0,0,1,1
1992,LIE,WELFARE AND SOCIAL SERVICES,3,0,1,4
1992,LKA,CRIME AND CRIMINAL JUSTICE,1,0,0,1
1992,LKA,CULTURAL DEVELOPMENT,1,0,0,1
1992,LKA,CULTURE,1,0,0,1
1992,LKA,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
1992,LKA,DEVELOPMENT FINANCE,1,0,1,2
1992,LKA,DISARMAMENT AND MILITARY QUESTIONS,18,0,0,18
1992,LKA,DISCRIMINATION,12,1,1,14
1992,LKA,ECONOMIC CONDITIONS,0,0,1,1
1992,LKA,EDUCATIONAL FACILITIES AND TECHNOLOGY,1,0,0,1
1992,LKA,EDUCATIONAL POLICY AND PLANNING,1,0,0,1
1992,LKA,EDUCATIONAL SYSTEMS,1,0,0,1
1992,LKA,ENVIRONMENT,2,0,0,2
1992,LKA,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,0,0,1,1
1992,LKA,HUMAN RIGHTS,18,1,2,21
1992,LKA,INTERNATIONAL LAW,4,0,0,4
1992,LKA,INTERNATIONAL RELATIONS,25,0,4,29
1992,LKA,LANGUAGE,1,0,0,1
1992,LKA,LAW OF THE SEA,1,0,0,1
1992,LKA,MAINTENANCE OF PEACE AND SECURITY,15,0,3,18
1992,LKA,NUCLEAR SCIENCE,4,0,0,4
1992,LKA,PHILOSOPHY AND RELIGION,1,0,0,1
1992,LKA,POLITICAL AND LEGAL QUESTIONS,41,1,4,46
1992,LKA,POLITICAL EVENTS AND ISSUES,22,1,3,26
1992,LKA,POLLUTION,2,0,0,2
1992,LKA,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,9,0,0,9
1992,LKA,RECOMMENDATIONS,1,0,1,2
1992,LKA,SOCIAL DEVELOPMENT,9,0,0,9
1992,LKA,SPECIAL GROUPS,1,0,0,1
1992,LKA,TRADE RELATED FINANCE,0,0,1,1
1992,LKA,WELFARE AND SOCIAL SERVICES,4,0,0,4
1992,LSO,CRIME AND CRIMINAL JUSTICE,1,0,0,1
1992,LSO,CULTURE,1,0,0,1
1992,LSO,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
1992,LSO,DEVELOPMENT FINANCE,2,0,0,2
1992,LSO,DISARMAMENT AND MILITARY QUESTIONS,16,0,0,16
1992,LSO,DISCRIMINATION,2,0,2,4
1992,LSO,ECONOMIC CONDITIONS,1,0,0,1
1992,LSO,ENVIRONMENT,2,0,0,2
1992,LSO,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,1,0,0,1
1992,LSO,HUMAN RIGHTS,6,0,4,10
1992,LSO,INTERNATIONAL LAW,4,0,0,4
1992,LSO,INTERNATIONAL RELATIONS,20,0,6,26
1992,LSO,LAW OF THE SEA,1,0,0,1
1992,LSO,MAINTENANCE OF PEACE AND SECURITY,12,0,5,17
1992,LSO,NUCLEAR SCIENCE,4,0,0,4
1992,LSO,POLITICAL AND LEGAL QUESTIONS,24,0,9,33
1992,LSO,POLITICAL EVENTS AND ISSUES,14,0,3,17
1992,LSO,POLLUTION,2,0,0,2
1992,LSO,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,1,0,0,1
1992,LSO,RECOMMENDATIONS,1,0,1,2
1992,LSO,SOCIAL DEVELOPMENT,3,0,1,4
1992,LSO,TRADE RELATED FINANCE,1,0,0,1
1992,LTU,CRIME AND CRIMINAL JUSTICE,0,0,1,1
1992,LTU,CULTURAL DEVELOPMENT,1,0,0,1
1992,LTU,CULTURE,1,0,0,1
1992,LTU,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,0,0,1,1
1992,LTU,DEVELOPMENT FINANCE,1,0,0,1
1992,LTU,DISARMAMENT AND MILITARY QUESTIONS,11,0,7,18
1992,LTU,DISCRIMINATION,11,0,2,13
1992,LTU,EDUCATIONAL FACILITIES AND TECHNOLOGY,1,0,0,1
1992,LTU,EDUCATIONAL POLICY AND PLANNING,1,0,0,1
1992,LTU,EDUCATIONAL SYSTEMS,1,0,0,1
1992,LTU,ENVIRONMENT,1,0,1,2
1992,LTU,HUMAN RIGHTS,15,1,4,20
1992,LTU,INTERNATIONAL LAW,1,0,2,3
1992,LTU,INTERNATIONAL RELATIONS,16,2,10,28
1992,LTU,LANGUAGE,1,0,0,1
1992,LTU,LAW OF THE SEA,1,0,0,1
1992,LTU,MAINTENANCE OF PEACE AND SECURITY,11,0,7,18
1992,LTU,NUCLEAR SCIENCE,3,0,1,4
1992,LTU,PHILOSOPHY AND RELIGION,1,0,0,1
1992,LTU,POLITICAL AND LEGAL QUESTIONS,26,3,15,44
1992,LTU,POLITICAL EVENTS AND ISSUES,16,2,7,25
1992,LTU,POLLUTION,1,0,1,2
1992,LTU,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,6,1,2,9
1992,LTU,RECOMMENDATIONS,2,0,0,2
1992,LTU,SOCIAL DEVELOPMENT,8,1,0,9
1992,LTU,SPECIAL GROUPS,0,0,1,1
1992,LTU,WELFARE AND SOCIAL SERVICES,3,1,0,4
1992,LUX,CRIME AND CRIMINAL JUSTICE,0,0,1,1
1992,LUX,CULTURAL DEVELOPMENT,1,0,0,1
1992,LUX,CULTURE,0,0,1,1
1992,LUX,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,0,0,1,1
1992,LUX,DEVELOPMENT FINANCE,1,0,1,2
1992,LUX,DISARMAMENT AND MILITARY QUESTIONS,11,3,4,18
1992,LUX,DISCRIMINATION,10,1,3,14
1992,LUX,ECONOMIC CONDITIONS,0,0,1,1
1992,LUX,EDUCATIONAL FACILITIES AND TECHNOLOGY,1,0,0,1
1992,LUX,EDUCATIONAL POLICY AND PLANNING,1,0,0,1
1992,LUX,EDUCATIONAL SYSTEMS,1,0,0,1
1992,LUX,ENVIRONMENT,1,0,1,2
1992,LUX,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,0,0,1,1
1992,LUX,HUMAN RIGHTS,13,3,5,21
1992,LUX,INTERNATIONAL LAW,1,0,2,3
1992,LUX,INTERNATIONAL RELATIONS,15,2,11,28
1992,LUX,LANGUAGE,1,0,0,1
1992,LUX,LAW OF THE SEA,1,0,0,1
1992,LUX,MAINTENANCE OF PEACE AND SECURITY,10,2,6,18
1992,LUX,NUCLEAR SCIENCE,3,0,1,4
1992,LUX,PHILOSOPHY AND RELIGION,1,0,0,1
1992,LUX,POLITICAL AND LEGAL QUESTIONS,23,7,16,46
1992,LUX,POLITICAL EVENTS AND ISSUES,16,4,6,26
1992,LUX,POLLUTION,1,0,1,2
1992,LUX,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,6,1,2,9
1992,LUX,RECOMMENDATIONS,2,0,0,2
1992,LUX,SOCIAL DEVELOPMENT,7,1,1,9
1992,LUX,SPECIAL GROUPS,0,0,1,1
1992,LUX,TRADE RELATED FINANCE,0,0,1,1
1992,LUX,WELFARE AND SOCIAL SERVICES,3,1,0,4
1992,LVA,CRIME AND CRIMINAL JUSTICE,0,0,1,1
1992,LVA,CULTURAL DEVELOPMENT,1,0,0,1
1992,LVA,CULTURE,1,0,0,1
1992,LVA,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,0,0,1,1
1992,LVA,DEVELOPMENT FINANCE,1,0,0,1
1992,LVA,DISARMAMENT AND MILITARY QUESTIONS,11,0,7,18
1992,LVA,DISCRIMINATION,11,0,2,13
1992,LVA,EDUCATIONAL FACILITIES AND TECHNOLOGY,1,0,0,1
1992,LVA,EDUCATIONAL POLICY AND PLANNING,1,0,0,1
1992,LVA,EDUCATIONAL SYSTEMS,1,0,0,1
1992,LVA,ENVIRONMENT,1,0,1,2
1992,LVA,HUMAN RIGHTS,15,1,4,20
1992,LVA,INTERNATIONAL LAW,1,0,2,3
1992,LVA,INTERNATIONAL RELATIONS,16,2,10,28
1992,LVA,LANGUAGE,1,0,0,1
1992,LVA,LAW OF THE SEA,1,0,0,1
1992,LVA,MAINTENANCE OF PEACE AND SECURITY,11,0,7,18
1992,LVA,NUCLEAR SCIENCE,3,0,1,4
1992,LVA,PHILOSOPHY AND RELIGION,1,0,0,1
1992,LVA,POLITICAL AND LEGAL QUESTIONS,26,4,14,44
1992,LVA,POLITICAL EVENTS AND ISSUES,16,2,7,25
1992,LVA,POLLUTION,1,0,1,2
1992,LVA,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,6,1,2,9
1992,LVA,RECOMMENDATIONS,2,0,0,2
1992,LVA,SOCIAL DEVELOPMENT,8,1,0,9
1992,LVA,SPECIAL GROUPS,0,0,1,1
1992,LVA,WELFARE AND SOCIAL SERVICES,3,1,0,4
1992,MAR,CRIME AND CRIMINAL JUSTICE,1,0,0,1
1992,MAR,CULTURAL DEVELOPMENT,1,0,0,1
1992,MAR,CULTURE,1,0,0,1
1992,MAR,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
1992,MAR,DEVELOPMENT FINANCE,1,0,0,1
1992,MAR,DISARMAMENT AND MILITARY QUESTIONS,18,0,0,18
1992,MAR,DISCRIMINATION,12,0,0,12
1992,MAR,EDUCATIONAL FACILITIES AND TECHNOLOGY,1,0,0,1
1992,MAR,EDUCATIONAL POLICY AND PLANNING,1,0,0,1
1992,MAR,EDUCATIONAL SYSTEMS,1,0,0,1
1992,MAR,ENVIRONMENT,2,0,0,2
1992,MAR,HUMAN RIGHTS,18,0,1,19
1992,MAR,INTERNATIONAL LAW,4,0,0,4
1992,MAR,INTERNATIONAL RELATIONS,26,0,2,28
1992,MAR,LANGUAGE,1,0,0,1
1992,MAR,LAW OF THE SEA,1,0,0,1
1992,MAR,MAINTENANCE OF PEACE AND SECURITY,16,0,1,17
1992,MAR,NUCLEAR SCIENCE,4,0,0,4
1992,MAR,PHILOSOPHY AND RELIGION,1,0,0,1
1992,MAR,POLITICAL AND LEGAL QUESTIONS,42,0,1,43
1992,MAR,POLITICAL EVENTS AND ISSUES,22,0,1,23
1992,MAR,POLLUTION,2,0,0,2
1992,MAR,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,9,0,0,9
1992,MAR,RECOMMENDATIONS,2,0,0,2
1992,MAR,SOCIAL DEVELOPMENT,9,0,0,9
1992,MAR,SPECIAL GROUPS,1,0,0,1
1992,MAR,WELFARE AND SOCIAL SERVICES,4,0,0,4
1992,MDA,CRIME AND CRIMINAL JUSTICE,0,0,1,1
1992,MDA,CULTURAL DEVELOPMENT,1,0,0,1
1992,MDA,CULTURE,1,0,0,1
1992,MDA,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,0,0,1,1
1992,MDA,DEVELOPMENT FINANCE,1,0,1,2
1992,MDA,DISARMAMENT AND MILITARY QUESTIONS,12,1,5,18
1992,MDA,DISCRIMINATION,10,1,2,13
1992,MDA,ECONOMIC CONDITIONS,0,0,1,1
1992,MDA,EDUCATIONAL FACILITIES AND TECHNOLOGY,1,0,0,1
1992,MDA,EDUCATIONAL POLICY AND PLANNING,1,0,0,1
1992,MDA,EDUCATIONAL SYSTEMS,1,0,0,1
1992,MDA,ENVIRONMENT,1,0,1,2
1992,MDA,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,0,0,1,1
1992,MDA,HUMAN RIGHTS,13,2,5,20
1992,MDA,INTERNATIONAL LAW,1,0,2,3
1992,MDA,INTERNATIONAL RELATIONS,15,2,10,27
1992,MDA,LANGUAGE,1,0,0,1
1992,MDA,LAW OF THE SEA,1,0,0,1
1992,MDA,MAINTENANCE OF PEACE AND SECURITY,11,1,6,18
1992,MDA,NUCLEAR SCIENCE,3,0,1,4
1992,MDA,PHILOSOPHY AND RELIGION,1,0,0,1
1992,MDA,POLITICAL AND LEGAL QUESTIONS,24,4,15,43
1992,MDA,POLITICAL EVENTS AND ISSUES,16,3,6,25
1992,MDA,POLLUTION,1,0,1,2
1992,MDA,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,6,0,3,9
1992,MDA,RECOMMENDATIONS,2,0,0,2
1992,MDA,SOCIAL DEVELOPMENT,7,1,1,9
1992,MDA,SPECIAL GROUPS,0,0,1,1
1992,MDA,TRADE RELATED FINANCE,0,0,1,1
1992,MDA,WELFARE AND SOCIAL SERVICES,3,0,1,4
1992,MDG,CRIME AND CRIMINAL JUSTICE,1,0,0,1
1992,MDG,CULTURAL DEVELOPMENT,1,0,0,1
1992,MDG,CULTURE,1,0,0,1
1992,MDG,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
1992,MDG,DEVELOPMENT FINANCE,2,0,0,2
1992,MDG,DISARMAMENT AND MILITARY QUESTIONS,16,0,1,17
1992,MDG,DISCRIMINATION,10,0,1,11
1992,MDG,ECONOMIC CONDITIONS,1,0,0,1
1992,MDG,EDUCATIONAL FACILITIES AND TECHNOLOGY,1,0,0,1
1992,MDG,EDUCATIONAL POLICY AND PLANNING,1,0,0,1
1992,MDG,EDUCATIONAL SYSTEMS,1,0,0,1
1992,MDG,ENVIRONMENT,2,0,0,2
1992,MDG,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,1,0,0,1
1992,MDG,HUMAN RIGHTS,14,0,1,15
1992,MDG,INTERNATIONAL LAW,3,0,0,3
1992,MDG,INTERNATIONAL RELATIONS,25,0,1,26
1992,MDG,LANGUAGE,1,0,0,1
1992,MDG,LAW OF THE SEA,1,0,0,1
1992,MDG,MAINTENANCE OF PEACE AND SECURITY,16,0,2,18
1992,MDG,NUCLEAR SCIENCE,3,0,0,3
1992,MDG,PHILOSOPHY AND RELIGION,1,0,0,1
1992,MDG,POLITICAL AND LEGAL QUESTIONS,37,0,1,38
1992,MDG,POLITICAL EVENTS AND ISSUES,21,0,1,22
1992,MDG,POLLUTION,2,0,0,2
1992,MDG,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,9,0,0,9
1992,MDG,RECOMMENDATIONS,2,0,0,2
1992,MDG,SOCIAL DEVELOPMENT,8,0,0,8
1992,MDG,SPECIAL GROUPS,1,0,0,1
1992,MDG,TRADE RELATED FINANCE,1,0,0,1
1992,MDG,WELFARE AND SOCIAL SERVICES,4,0,0,4
1992,MDV,CRIME AND CRIMINAL JUSTICE,1,0,0,1
1992,MDV,CULTURAL DEVELOPMENT,1,0,0,1
1992,MDV,CULTURE,1,0,0,1
1992,MDV,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
1992,MDV,DEVELOPMENT FINANCE,1,0,1,2
1992,MDV,DISARMAMENT AND MILITARY QUESTIONS,18,0,0,18
1992,MDV,DISCRIMINATION,12,0,2,14
1992,MDV,ECONOMIC CONDITIONS,0,0,1,1
1992,MDV,EDUCATIONAL FACILITIES AND TECHNOLOGY,1,0,0,1
1992,MDV,EDUCATIONAL POLICY AND PLANNING,1,0,0,1
1992,MDV,EDUCATIONAL SYSTEMS,1,0,0,1
1992,MDV,ENVIRONMENT,2,0,0,2
1992,MDV,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,0,0,1,1
1992,MDV,HUMAN RIGHTS,19,0,2,21
1992,MDV,INTERNATIONAL LAW,4,0,0,4
1992,MDV,INTERNATIONAL RELATIONS,28,0,1,29
1992,MDV,LANGUAGE,1,0,0,1
1992,MDV,LAW OF THE SEA,1,0,0,1
1992,MDV,MAINTENANCE OF PEACE AND SECURITY,17,0,1,18
1992,MDV,NUCLEAR SCIENCE,4,0,0,4
1992,MDV,PHILOSOPHY AND RELIGION,1,0,0,1
1992,MDV,POLITICAL AND LEGAL QUESTIONS,43,0,3,46
1992,MDV,POLITICAL EVENTS AND ISSUES,23,0,3,26
1992,MDV,POLLUTION,2,0,0,2
1992,MDV,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,9,0,0,9
1992,MDV,RECOMMENDATIONS,2,0,0,2
1992,MDV,SOCIAL DEVELOPMENT,9,0,0,9
1992,MDV,SPECIAL GROUPS,1,0,0,1
1992,MDV,TRADE RELATED FINANCE,0,0,1,1
1992,MDV,WELFARE AND SOCIAL SERVICES,4,0,0,4
1992,MEX,CRIME AND CRIMINAL JUSTICE,1,0,0,1
1992,MEX,CULTURAL DEVELOPMENT,1,0,0,1
1992,MEX,CULTURE,1,0,0,1
1992,MEX,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
1992,MEX,DEVELOPMENT FINANCE,2,0,0,2
1992,MEX,DISARMAMENT AND MILITARY QUESTIONS,17,0,1,18
1992,MEX,DISCRIMINATION,13,0,1,14
1992,MEX,ECONOMIC CONDITIONS,1,0,0,1
1992,MEX,EDUCATIONAL FACILITIES AND TECHNOLOGY,1,0,0,1
1992,MEX,EDUCATIONAL POLICY AND PLANNING,1,0,0,1
1992,MEX,EDUCATIONAL SYSTEMS,1,0,0,1
1992,MEX,ENVIRONMENT,2,0,0,2
1992,MEX,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,1,0,0,1
1992,MEX,HUMAN RIGHTS,20,0,1,21
1992,MEX,INTERNATIONAL LAW,4,0,0,4
1992,MEX,INTERNATIONAL RELATIONS,24,0,5,29
1992,MEX,LANGUAGE,1,0,0,1
1992,MEX,LAW OF THE SEA,1,0,0,1
1992,MEX,MAINTENANCE OF PEACE AND SECURITY,14,0,4,18
1992,MEX,NUCLEAR SCIENCE,4,0,0,4
1992,MEX,PHILOSOPHY AND RELIGION,1,0,0,1
1992,MEX,POLITICAL AND LEGAL QUESTIONS,41,0,5,46
1992,MEX,POLITICAL EVENTS AND ISSUES,24,0,2,26
1992,MEX,POLLUTION,2,0,0,2
1992,MEX,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,9,0,0,9
1992,MEX,RECOMMENDATIONS,1,0,1,2
1992,MEX,SOCIAL DEVELOPMENT,9,0,0,9
1992,MEX,SPECIAL GROUPS,1,0,0,1
1992,MEX,TRADE RELATED FINANCE,1,0,0,1
1992,MEX,WELFARE AND SOCIAL SERVICES,4,0,0,4
1992,MHL,CRIME AND CRIMINAL JUSTICE,1,0,0,1
1992,MHL,CULTURAL DEVELOPMENT,1,0,0,1
1992,MHL,CULTURE,1,0,0,1
1992,MHL,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,0,0,1
1992,MHL,DEVELOPMENT FINANCE,1,0,1,2
1992,MHL,DISARMAMENT AND MILITARY QUESTIONS,9,0,9,18
1992,MHL,DISCRIMINATION,10,1,3,14
1992,MHL,ECONOMIC CONDITIONS,0,0,1,1
1992,MHL,EDUCATIONAL FACILITIES AND TECHNOLOGY,1,0,0,1
1992,MHL,EDUCATIONAL POLICY AND PLANNING,1,0,0,1
1992,MHL,EDUCATIONAL SYSTEMS,1,0,0,1
1992,MHL,ENVIRONMENT,1,0,1,2
