Country name,Year,Pillar 1 Score(dumb),Pillar 2 Score(dumb),Pillar 3 Score(dumb),Total Index Average(dumb),Overall Rank,Overall Rank Rolling Avg (3y),Total Index Average,Pillar 1 Score,Pillar 1 Rank,Pillar 2 Score,Pillar 2 Rank,Pillar 3 Score,Pillar 3 Rank,Yes Votes,No Votes,Abstain Votes,Total Votes in Year
GUY,2010,96.8168,97.1405,96.8662,96.9412,45,21.0000,94.5659,85.8525,22,96.1043,94,96.5292,36,65,1,4,70
GUY,2011,96.6372,97.6778,97.3889,97.2346,25,25.6667,96.3304,80.9335,20,96.7350,84,97.0047,22,61,0,4,65
GUY,2012,96.6646,96.6214,95.7009,96.3289,56,42.0000,93.1557,79.9199,19,95.0636,101,94.5886,60,68,1,5,74
GUY,2013,96.3094,98.3744,97.2307,97.3049,31,37.3333,96.8800,88.4817,30,97.7242,57,96.8002,31,58,0,4,62
GUY,2014,96.7409,96.2174,95.4711,96.1431,69,52.0000,93.3207,87.0742,33,94.3860,124,94.1287,64,72,1,7,80
GUY,2015,97.1905,97.3892,96.8579,97.1459,47,49.0000,95.3167,87.3380,31,96.3858,87,96.4860,48,74,0,3,77
GUY,2016,96.5089,96.8347,96.5581,96.6339,54,56.6667,94.9112,89.1665,45,95.1078,94,95.7073,47,73,1,5,79
GUY,2017,96.4573,98.8424,98.4247,97.9081,21,40.6667,97.8801,89.0849,45,98.3994,44,98.6628,12,87,0,3,90
GUY,2018,96.4564,96.6004,95.3283,96.1283,72,49.0000,95.2098,85.4498,36,94.9814,110,94.3222,74,100,0,5,105
GUY,2019,95.8622,97.3351,96.3226,96.5067,67,53.3333,95.1696,82.5712,54,96.1571,98,95.9142,59,91,0,4,95
GUY,2020,97.1675,96.8918,96.0663,96.7085,59,66.0000,93.8673,84.6686,24,95.3418,105,94.9351,60,92,1,4,97
GUY,2021,97.3522,97.0228,96.6047,96.9932,50,58.6667,94.2723,78.4080,21,95.3220,99,95.5241,45,81,0,4,85
GUY,2022,96.6689,96.0122,95.6293,96.1035,34,47.6667,93.0732,84.7440,21,92.8477,99,92.5616,36,80,0,8,88
GUY,2023,96.4260,97.1546,96.0848,96.5551,39,41.0000,94.9402,90.3901,31,95.1982,78,94.7027,45,83,0,5,88
GUY,2024,97.5808,95.9640,96.1866,96.5771,23,32.0000,95.2136,96.2599,7,92.7468,101,94.5803,27,69,0,6,75
GUY,2025,93.9839,99.8066,99.6000,97.7968,6,22.6667,97.4564,80.5756,12,99.6604,19,100.0000,1,22,0,0,22
HND,1946,,95.3779,95.0143,95.1961,14,14.0000,92.1358,50.0000,,90.1873,21,92.3056,5,22,1,1,24
HND,1947,,91.5508,91.4034,91.4771,23,18.5000,83.6413,50.0000,,76.7249,29,87.8378,7,10,1,1,12
HND,1948,,99.8467,99.2024,99.5245,1,12.6667,100.0000,50.0000,,99.0234,17,100.0000,1,13,0,0,13
HND,1949,86.6667,88.6856,88.6952,88.0158,33,19.0000,64.3815,62.1689,13,61.4071,38,76.6738,18,11,0,3,14
HND,1950,88.7255,91.6335,91.0247,90.4612,17,17.0000,76.2358,75.8403,6,76.3070,28,80.6515,9,10,0,2,12
HND,1951,87.5000,99.9230,98.6037,95.3423,5,18.3333,91.8851,66.6667,5,99.8574,3,100.0000,1,4,0,0,4
HND,1952,87.8205,96.1651,96.9564,93.6473,7,9.6667,90.5085,71.0177,5,89.6016,22,99.8997,2,25,0,2,27
HND,1953,100.0000,99.7825,98.2139,99.3321,1,4.3333,100.0000,100.0000,1,99.5750,4,100.0000,1,10,0,0,10
HND,1954,,89.9574,94.3219,92.1396,23,10.3333,86.6583,50.0000,,73.4591,32,88.3133,4,9,0,1,10
HND,1955,,99.9762,98.4206,99.1984,1,8.3333,100.0000,50.0000,,99.9519,2,100.0000,1,5,0,1,6
HND,1956,,97.8236,97.3757,97.5996,11,11.6667,94.8544,50.0000,,94.3936,19,95.3403,3,22,0,1,23
HND,1957,100.0000,94.1716,93.8958,96.0225,16,9.3333,89.8947,100.0000,1,84.1514,35,88.7388,11,23,0,3,26
HND,1958,100.0000,96.2290,92.4039,96.2110,15,14.0000,95.4314,100.0000,1,92.3101,22,93.1065,7,12,0,2,14
HND,1959,89.7059,91.6107,91.1564,90.8243,30,20.3333,73.0918,75.0662,19,78.0337,42,79.1578,13,15,1,2,18
HND,1960,75.5952,96.2661,96.0942,89.3185,43,29.3333,82.0453,28.2667,52,93.0790,35,94.1223,6,12,0,2,14
HND,1961,78.7587,97.7261,86.7648,87.7499,39,37.3333,82.7115,48.4700,40,95.0317,12,82.5531,39,16,1,6,23
HND,1962,74.3259,99.9970,90.9310,88.4180,45,42.3333,81.3983,33.0754,54,99.9955,2,87.4848,16,14,0,3,17
HND,1963,78.5714,99.8685,99.2976,92.5792,25,36.3333,87.4748,43.7939,44,99.8137,18,100.0000,1,12,0,0,12
HND,1965,,94.6479,84.7907,89.7193,76,48.6667,85.0040,50.0000,,91.6955,56,79.2512,72,14,2,4,20
HND,1966,,90.3629,84.2173,87.2901,92,64.3333,82.9582,50.0000,,85.5877,84,79.9079,76,16,1,7,24
HND,1967,,97.8933,97.0564,97.4749,5,57.6667,96.7846,50.0000,,96.2265,26,97.2834,4,24,0,1,25
HND,1968,85.7143,91.9334,89.9432,89.1970,70,55.6667,87.0843,58.4753,45,91.0471,83,90.5678,43,20,2,3,25
HND,1969,85.8333,92.5351,92.0655,90.1446,49,41.3333,82.5538,60.8412,47,88.4550,69,91.0863,40,22,0,5,27
HND,1970,88.2407,99.8594,93.1328,93.7443,26,48.3333,91.8206,64.7673,46,99.7598,13,89.7042,40,25,0,5,30
HND,1971,85.1786,93.9970,92.1038,90.4265,83,52.6667,72.6416,63.8076,70,85.0047,102,80.8889,75,64,3,9,76
HND,1972,79.8519,92.8371,91.3979,88.0289,98,69.0000,67.9715,42.2167,95,84.7220,102,81.7516,74,58,4,8,70
HND,1973,81.0441,95.3596,95.3796,90.5944,80,87.0000,78.9542,32.4992,101,92.5326,84,93.2199,43,60,0,6,66
HND,1974,81.6811,93.3003,85.9606,86.9807,108,95.3333,87.7835,40.1599,113,93.2029,90,86.2497,86,30,1,10,41
HND,1975,85.4869,92.1199,87.9945,88.5338,102,96.6667,71.0504,57.9666,93,82.1908,109,78.5223,90,45,6,8,59
HND,1976,81.9362,85.9411,79.4930,82.4568,126,112.0000,44.6947,37.7756,117,61.5665,117,67.6035,88,17,3,7,27
HND,1977,84.2672,94.0893,91.4397,89.9321,117,115.0000,71.0057,38.6912,116,85.9891,110,80.6132,78,78,4,12,94
HND,1978,84.7928,94.7444,92.2378,90.5917,104,115.6667,69.8494,27.9245,120,86.0158,103,82.4287,95,81,2,14,97
HND,1979,89.3953,93.5399,92.8966,91.9439,107,109.3333,79.8781,50.9899,100,87.2135,117,88.1390,103,121,4,16,141
HND,1980,93.2354,93.7073,92.7538,93.2322,89,100.0000,86.1519,67.2952,77,87.7048,108,88.7868,88,89,2,13,104
HND,1981,92.3519,94.4232,92.2410,93.0054,105,100.3333,84.2320,59.5756,93,90.3705,109,90.1687,94,115,3,18,136
HND,1982,91.8797,95.8724,96.1773,94.6431,98,97.3333,88.5690,56.1881,104,92.2752,99,95.5160,75,127,6,5,138
HND,1983,91.7269,93.0290,92.3487,92.3682,117,106.6667,85.0556,62.7408,109,88.9076,114,90.4160,94,111,4,16,131
HND,1984,93.2658,96.6680,93.7055,94.5464,106,107.0000,90.6124,66.9398,108,95.2005,86,92.8398,96,119,1,16,136
HND,1985,93.4912,97.8340,94.9286,95.4179,89,104.0000,91.2514,79.8722,110,96.6329,56,94.0272,84,126,0,14,140
HND,1986,92.4829,94.9488,94.2136,93.8818,107,100.6667,86.8193,84.2017,121,91.1174,107,92.9503,92,123,4,12,139
HND,1987,93.8457,95.0586,93.3477,94.0840,111,102.3333,86.0193,77.8960,102,90.4446,118,91.9988,106,124,3,16,143
HND,1988,94.6590,94.4380,93.4124,94.1698,117,111.6667,89.4244,78.4112,99,91.9604,123,92.6159,101,113,0,17,130
HND,1989,95.2000,97.0822,95.6595,95.9806,108,112.0000,91.5953,85.1251,109,95.3005,104,95.2688,82,95,1,8,104
HND,1990,95.0212,95.8195,96.3858,95.7422,107,110.6667,91.7341,83.7718,110,93.5407,85,95.7480,39,78,0,6,84
HND,1991,95.0177,99.2810,98.3627,97.5538,83,99.3333,95.2915,82.1320,100,98.9194,25,98.4767,18,72,0,2,74
HND,1992,95.5587,97.1696,98.3018,97.0100,49,79.6667,97.1311,84.8976,70,97.0415,80,98.6795,14,67,0,5,72
HND,1993,96.3188,97.1199,98.3705,97.2697,20,50.6667,95.5839,85.7186,35,94.5028,82,99.1489,3,54,0,2,56
HND,1994,97.2096,97.4064,98.4795,97.6985,17,28.6667,94.5515,83.6025,12,93.9370,56,98.3321,5,62,0,1,63
HND,1995,96.4081,98.5308,98.1398,97.6929,4,13.6667,96.0242,80.7411,21,97.9403,29,98.4030,6,77,0,2,79
HND,1996,95.8104,99.2332,98.1553,97.7329,6,9.0000,96.3992,83.7471,26,98.5975,28,97.8217,9,69,0,3,72
HND,1997,96.8016,98.4108,97.8256,97.6794,7,5.6667,96.8309,89.8826,14,97.6460,38,97.7024,9,67,0,1,68
HND,1998,93.3026,93.5307,92.3855,93.0729,106,39.6667,86.5642,75.5037,86,90.4750,136,89.5330,71,34,0,6,40
HND,1999,92.1202,99.8910,99.2812,97.0975,27,46.6667,94.7279,69.8502,119,99.8331,14,100.0000,1,41,0,0,41
HND,2000,92.4580,96.0232,96.5811,95.0208,91,74.6667,95.1677,55.1618,140,95.8449,113,97.0440,34,59,1,3,63
HND,2001,93.5160,99.0484,98.5518,97.0387,48,55.3333,94.9238,77.7920,97,98.7542,53,98.9991,7,57,0,1,58
HND,2002,97.2938,97.1829,96.8530,97.1099,43,60.6667,95.9547,90.0714,15,96.0665,110,96.7687,30,67,0,4,71
HND,2003,86.5371,81.2418,81.1537,82.9775,177,89.3333,67.5321,64.9964,167,74.2181,158,76.0570,106,49,0,23,72
HND,2004,87.3261,89.3378,89.5764,88.7467,164,128.0000,80.5587,52.6753,167,85.6731,157,87.3695,103,56,0,14,70
HND,2005,89.7726,93.7606,93.6799,92.4044,115,152.0000,85.3336,64.1955,158,90.8652,137,92.7978,73,57,0,8,65
HND,2006,89.9849,96.4221,97.3106,94.5725,113,130.6667,89.7786,46.8223,161,95.0149,135,97.3055,34,92,1,6,99
HND,2007,92.9451,96.1934,97.1387,95.4257,106,111.3333,91.6370,69.5671,118,94.7874,130,97.0981,41,76,0,3,79
HND,2008,95.9448,96.0959,97.7101,96.5836,59,92.6667,92.9856,86.7930,65,93.8538,126,97.8010,11,72,0,5,77
HND,2009,95.2085,97.0296,97.5498,96.5959,69,78.0000,94.2478,83.9541,85,96.0850,111,97.6119,18,49,0,2,51
HND,2010,95.8660,97.1183,96.7342,96.5728,66,64.6667,93.8446,81.6268,63,96.0739,96,96.3504,40,67,0,3,70
HND,2011,95.2929,95.5796,95.3257,95.3994,92,75.6667,92.5450,73.3117,69,93.7803,127,94.0364,63,63,0,5,68
HND,2012,91.8851,90.6017,90.2120,90.8996,137,98.3333,81.6251,51.1465,130,86.2644,160,86.5708,117,60,0,14,74
HND,2013,92.6130,92.7992,93.5133,92.9752,118,115.6667,87.9142,76.9449,125,89.9041,152,91.3950,83,55,0,9,64
HND,2014,93.6491,92.1205,92.7920,92.8539,121,125.3333,86.2738,74.8120,108,88.2929,162,90.0753,96,68,0,10,78
HND,2015,95.4812,90.9450,91.2795,92.5686,122,120.3333,86.1621,79.6342,78,87.4565,155,88.4797,102,63,0,14,77
HND,2016,94.9661,90.2279,90.4154,91.8698,120,121.0000,84.2037,82.0724,93,84.7903,164,86.0952,113,66,1,13,80
HND,2017,94.7050,89.8250,90.0699,91.5333,125,122.3333,85.2577,81.6938,97,85.9191,165,87.1604,110,74,4,13,91
HND,2018,95.1802,88.5194,88.4749,90.7248,129,124.6667,83.6928,80.2101,72,83.0482,171,84.9547,117,83,4,19,106
HND,2019,96.1324,90.6725,90.7754,92.5268,118,124.0000,86.8850,83.8847,40,86.4504,165,88.2341,109,82,4,12,98
HND,2020,96.1865,92.3582,92.8551,93.7999,110,119.0000,87.6913,79.3591,57,88.5066,161,90.3710,101,86,3,10,99
HND,2021,96.3497,92.3156,92.8133,93.8262,107,111.6667,87.1150,70.2334,47,87.9051,152,89.4213,97,74,2,9,85
HND,2022,95.1270,94.3343,93.5762,94.3458,83,100.0000,88.5088,75.9152,72,89.8243,128,88.6934,70,77,1,11,89
HND,2023,92.7572,97.1200,96.6239,95.5003,73,87.6667,92.3453,73.4461,118,95.1395,82,95.6435,36,82,1,4,87
HND,2024,93.1691,98.5951,97.3689,96.3777,25,60.3333,94.6858,79.1063,95,97.4871,20,96.8298,11,70,0,4,74
HND,2025,86.4210,93.6555,93.6840,91.2535,114,70.6667,83.4575,56.1570,109,88.8590,71,92.7920,18,7,0,1,8
HRV,1992,,90.3721,64.5742,77.4731,169,169.0000,70.0638,,,89.9186,146,64.1059,156,16,2,16,34
HRV,1993,,96.2863,75.3644,85.8253,154,161.5000,70.2223,,,92.9069,96,63.9170,140,24,3,15,42
HRV,1994,,93.8780,83.1522,88.5151,145,156.0000,65.4848,,,85.6559,132,70.1647,116,42,1,18,61
HRV,1995,82.6721,95.0000,83.9379,87.2033,162,153.6667,74.4956,7.0930,160,92.6214,117,77.0261,145,51,2,21,74
HRV,1996,86.0887,95.7869,84.8258,88.9005,152,153.0000,80.3017,46.0339,156,92.2480,114,76.2117,136,50,6,16,72
HRV,1997,86.7199,94.8570,81.6945,87.7571,153,155.6667,75.9830,48.1586,161,92.3482,120,72.8038,128,46,6,17,69
HRV,1998,86.7339,98.3605,84.6903,89.9283,142,149.0000,80.1292,44.3092,154,97.5946,48,78.1177,99,43,7,11,61
HRV,1999,90.1253,96.3139,83.0496,89.8296,144,146.3333,79.0089,62.2175,153,94.3406,93,74.5023,112,46,7,15,68
HRV,2000,91.9600,95.8639,80.8690,89.5643,163,149.6667,89.4761,52.2012,147,95.6784,116,80.7101,127,44,7,17,68
HRV,2001,93.3279,96.0919,83.3086,90.9095,124,143.6667,83.2941,77.1477,100,94.8732,114,78.3277,108,45,6,15,66
HRV,2002,92.9632,97.3246,81.8820,90.7233,141,142.6667,85.2209,74.1834,108,96.2644,105,77.1082,116,50,9,17,76
HRV,2003,91.4783,97.9952,78.9679,89.4804,146,137.0000,80.1821,77.8435,118,97.2456,70,73.1684,120,48,10,19,77
HRV,2004,91.2175,97.9395,81.9646,90.3739,145,144.0000,83.4406,67.2060,128,97.2362,86,77.6841,120,48,11,14,73
HRV,2005,91.1097,98.6180,82.4571,90.7283,136,142.3333,81.9027,69.5554,134,97.9796,52,78.4817,116,50,9,16,75
HRV,2006,90.9336,99.4978,84.5379,91.6564,140,140.3333,83.9918,52.3553,137,99.3010,30,81.6555,142,71,12,18,101
HRV,2007,89.7154,99.9866,81.9860,90.5626,139,138.3333,82.0861,55.6349,139,99.9847,5,78.9663,126,53,13,13,79
HRV,2008,92.1603,99.3274,80.2094,90.5657,145,141.3333,79.5363,71.1102,135,98.9472,17,76.2158,148,48,9,20,77
HRV,2009,91.7661,99.1708,77.1938,89.3769,151,145.0000,80.3212,72.4261,140,98.9089,47,69.4370,129,40,12,15,67
HRV,2010,91.6011,95.4494,77.4320,88.1609,172,156.0000,77.3701,62.6718,149,93.7989,135,70.1959,148,43,9,19,71
HRV,2011,91.8388,98.4039,81.6879,90.6436,159,160.6667,82.7354,53.7283,165,97.7576,63,74.4156,124,42,10,11,63
HRV,2012,90.6502,97.7722,79.1251,89.1825,168,166.3333,77.9784,43.7121,158,96.7459,79,70.3757,156,45,10,18,73
HRV,2013,89.7725,98.3463,77.0841,88.4010,165,164.0000,78.4421,68.0797,168,97.6848,64,67.5069,132,37,12,13,62
HRV,2014,90.0362,97.4328,80.9750,89.4813,155,162.6667,79.0487,60.4833,167,96.1934,86,72.1968,134,51,10,17,78
HRV,2015,88.4194,97.2382,73.4164,86.3580,164,161.3333,73.7409,47.8075,176,96.1767,93,62.8420,143,42,14,21,77
HRV,2016,88.5801,98.6778,79.5079,88.9219,154,157.6667,77.5782,52.7078,177,97.9861,30,69.0272,150,51,15,15,81
HRV,2017,87.9099,98.8213,76.0695,87.6002,164,160.6667,77.4700,53.0329,184,98.3703,46,67.8855,148,54,17,22,93
HRV,2018,88.9261,97.5872,80.7957,89.1030,162,160.0000,80.2360,54.5305,183,96.4387,78,74.4585,163,70,17,20,107
HRV,2019,89.2261,99.9541,74.9847,88.0550,145,157.0000,77.5763,50.3126,175,99.9727,4,66.3720,152,57,17,26,100
HRV,2020,88.8332,95.6622,78.7600,87.7518,173,160.0000,74.8489,39.5587,179,93.4880,127,70.3377,161,60,20,18,98
HRV,2021,90.2272,96.8645,76.1463,87.7460,170,162.6667,73.3739,20.3059,177,95.0726,106,62.5934,150,50,19,17,86
HRV,2022,89.8489,96.2941,79.3791,88.5074,155,166.0000,73.3471,45.6937,171,93.3556,96,61.9454,157,54,22,12,88
HRV,2023,91.4113,97.4963,76.7388,88.5488,156,160.3333,75.2438,67.2304,153,95.7787,66,60.9385,146,52,22,14,88
HRV,2024,90.1579,94.1937,75.1476,86.4998,166,159.0000,68.5451,67.3981,157,89.5574,130,54.5515,159,41,18,16,75
HRV,2025,85.9665,99.9658,97.3794,94.4372,63,128.3333,90.2688,54.6894,115,99.9400,10,97.2945,3,21,1,0,22
HTI,1946,,78.8362,78.5039,78.6701,42,42.0000,56.0340,50.0000,,55.0697,46,55.9080,38,7,0,4,11
HTI,1947,,95.7389,94.8156,95.2773,13,27.5000,91.5644,50.0000,,88.2618,20,93.4999,4,11,0,1,12
HTI,1948,,92.6133,92.3820,92.4976,33,29.3333,84.4923,50.0000,,52.9312,35,90.9164,11,12,0,2,14
HTI,1949,90.2381,96.5194,95.7042,94.1539,6,17.3333,88.2785,72.3022,6,88.1277,13,93.4020,4,15,1,0,16
HTI,1950,88.0952,99.1392,98.4854,95.2399,5,14.6667,94.7614,74.4898,8,97.5622,8,100.0000,1,17,0,0,17
HTI,1951,87.5000,99.9230,98.6037,95.3423,5,5.3333,91.8851,66.6667,5,99.8574,3,100.0000,1,5,0,0,5
HTI,1952,100.0000,92.8518,94.0474,95.6331,3,4.3333,96.6336,100.0000,1,80.6176,36,92.2515,8,24,0,4,28
HTI,1953,100.0000,99.7825,98.2139,99.3321,1,3.0000,100.0000,100.0000,1,99.5750,4,100.0000,1,11,0,0,11
HTI,1954,,99.9348,90.1537,95.0442,9,4.3333,94.5610,50.0000,,99.8276,4,78.2800,12,10,0,1,11
HTI,1955,,99.9762,98.4206,99.1984,1,3.6667,100.0000,50.0000,,99.9519,2,100.0000,1,5,0,1,6
HTI,1956,,97.8236,97.3757,97.5996,11,7.0000,94.8544,50.0000,,94.3936,19,95.3403,3,22,0,1,23
HTI,1957,100.0000,97.8070,97.0594,98.2888,7,6.3333,96.3448,100.0000,1,94.0369,19,95.8715,3,24,1,0,25
HTI,1958,100.0000,99.9996,95.5595,98.5197,4,7.3333,99.1639,100.0000,1,99.9991,2,96.6995,2,13,0,1,14
HTI,1959,93.0000,96.6339,92.7533,94.1290,16,9.0000,83.8331,83.0450,10,91.1863,24,84.0683,11,13,0,2,15
HTI,1960,82.0833,99.9885,93.5164,91.8627,24,14.6667,87.2029,51.1961,35,99.9787,3,89.3048,12,13,0,3,16
HTI,1961,81.6667,90.8527,83.2528,85.2574,60,33.3333,76.3278,57.7759,32,79.9668,63,76.0486,57,19,0,10,29
HTI,1962,77.2569,86.9632,95.9650,86.7284,60,48.0000,77.9939,41.7382,35,80.2041,80,95.8772,3,15,0,1,16
HTI,1963,78.2716,93.3154,96.3683,89.3184,58,59.3333,81.6074,43.0075,47,90.3274,67,95.4817,10,14,0,1,15
HTI,1965,,97.0794,92.0989,94.5891,23,47.0000,93.3138,50.0000,,95.4684,29,89.7893,31,20,0,1,21
HTI,1966,,91.2694,86.9079,89.0886,80,53.6667,85.5439,50.0000,,86.9435,79,83.6030,69,18,1,4,23
HTI,1967,,99.7179,98.6454,99.1816,1,34.6667,100.0000,50.0000,,99.5018,10,100.0000,1,20,0,0,20
HTI,1968,89.8504,97.6693,92.8904,93.4700,23,34.6667,93.6203,73.5583,18,97.4300,25,93.7104,26,19,0,3,22
HTI,1969,92.5926,92.4519,92.1589,92.4011,25,16.3333,86.9973,85.5532,8,88.3261,70,91.2107,39,17,0,3,20
HTI,1970,85.7143,96.6745,93.3381,91.9090,50,32.6667,87.1254,55.2045,61,94.1216,33,90.0682,37,27,1,3,31
HTI,1971,84.1667,97.1734,94.4945,91.9449,70,48.3333,77.4832,60.8519,77,92.9506,61,87.0610,56,50,3,3,56
HTI,1972,73.8095,99.0923,94.7457,89.2158,81,67.0000,71.2624,24.8877,115,98.0939,22,89.2683,56,52,2,4,58
HTI,1973,81.3988,94.6127,95.5291,90.5136,82,77.6667,78.7689,33.7623,97,91.3303,87,93.4704,42,52,0,5,57
HTI,1974,85.4497,94.4621,90.2461,90.0526,82,81.6667,90.9576,52.4705,77,94.3827,78,90.6798,74,38,0,9,47
HTI,1975,81.7821,89.1594,84.8801,85.2739,119,94.3333,62.2876,47.2365,109,75.4941,119,72.6255,100,41,6,11,58
HTI,1976,82.0906,72.6017,64.5671,73.0865,133,111.3333,14.6795,38.3075,115,25.0933,123,43.4376,99,12,4,10,26
HTI,1977,81.8158,95.5272,97.1582,91.5004,100,117.3333,75.6105,27.7913,124,89.4081,91,94.1115,44,87,1,4,92
HTI,1978,80.9098,96.5027,96.4007,91.2711,102,111.6667,72.1217,8.0076,136,90.7571,68,92.5598,46,93,1,7,101
HTI,1979,86.5868,97.8824,97.0121,93.8271,97,99.6667,84.7521,37.1541,116,95.8305,63,95.4956,53,135,1,7,143
HTI,1980,93.7946,93.9115,91.8002,93.1688,92,97.0000,85.9806,69.9991,71,88.1040,103,87.1545,97,57,0,11,68
HTI,1981,92.7056,93.6172,92.1836,92.8355,107,98.6667,83.8336,61.4448,90,88.9754,114,90.0914,95,87,2,14,103
HTI,1982,92.4811,95.2253,93.7986,93.8350,105,101.3333,86.4591,59.7818,100,91.0629,111,92.3591,100,92,3,11,106
HTI,1983,90.2042,92.1826,91.4264,91.2710,121,111.0000,82.6186,55.1753,126,87.5595,123,89.1927,97,92,6,13,111
HTI,1984,92.8556,95.2140,92.6899,93.5865,113,113.0000,88.6525,64.8076,115,93.1014,104,91.6006,97,117,4,16,137
HTI,1985,93.4969,96.0628,94.0997,94.5531,100,111.3333,89.3411,79.8899,109,93.8727,93,92.9411,90,113,1,14,128
HTI,1986,93.0987,97.8934,96.4421,95.8114,79,97.3333,91.4702,85.5549,113,96.2957,51,95.9063,57,136,1,9,146
HTI,1987,91.5505,97.5523,96.2857,95.1295,104,94.3333,88.7101,68.8812,126,95.2669,77,95.7194,77,114,1,8,123
HTI,1988,92.2032,97.6296,97.1664,95.6664,103,95.3333,92.4687,66.2253,121,96.5738,80,97.0572,55,121,0,7,128
HTI,1989,95.0374,99.9318,98.8939,97.9544,48,85.0000,95.9467,84.5856,111,99.8936,13,99.0231,19,106,0,2,108
HTI,1990,95.9389,99.2409,98.3496,97.8431,77,76.0000,96.2312,86.8933,97,98.8278,32,98.2627,18,65,0,2,67
HTI,1991,96.4701,99.1609,98.1275,97.9195,67,64.0000,96.0679,87.8294,72,98.7386,41,98.1772,31,60,0,2,62
HTI,1992,95.9145,98.3072,98.6711,97.6309,31,58.3333,97.9914,86.2816,62,98.2336,47,99.0581,7,65,0,2,67
HTI,1993,95.8116,99.9157,97.8864,97.8712,13,37.0000,96.9169,83.7510,49,99.8546,7,98.4075,6,58,0,4,62
HTI,1994,97.2068,98.3146,97.8558,97.7924,14,19.3333,94.8489,83.5864,13,96.0687,35,97.1860,9,63,0,2,65
HTI,1995,97.2296,99.2075,98.8565,98.4312,2,9.6667,97.5395,85.1461,6,98.9596,16,99.4818,2,74,0,3,77
HTI,1996,97.0406,98.5614,97.5498,97.7172,7,7.6667,96.3706,88.5194,8,97.3597,46,96.8401,14,68,0,4,72
HTI,1997,96.8584,99.8892,99.3142,98.6873,2,3.6667,98.9486,90.1177,13,99.8499,8,100.0000,1,58,0,1,59
HTI,1998,96.9417,98.9432,99.4413,98.4421,5,4.6667,97.5513,92.7857,10,98.4535,36,100.0000,1,56,0,0,56
HTI,1999,97.7578,99.8910,99.2812,98.9767,3,3.3333,98.7923,91.4211,4,99.8331,14,100.0000,1,67,0,0,67
HTI,2000,97.9261,99.1440,97.9642,98.3448,7,5.0000,98.6349,87.6703,4,99.1073,33,98.4819,12,58,0,2,60
HTI,2001,96.4276,95.9619,95.7837,96.0577,78,29.3333,93.0624,87.7644,28,94.7025,116,95.2453,52,58,0,5,63
HTI,2002,96.5961,97.2497,96.8972,96.9143,49,44.6667,95.6260,87.5117,27,96.1598,109,96.8268,28,69,1,3,73
HTI,2003,96.7846,99.7323,99.2719,98.5963,7,44.6667,97.9151,91.6401,20,99.6333,15,100.0000,1,69,0,0,69
HTI,2004,84.4880,75.5514,78.0591,79.3662,184,80.0000,63.9445,42.0779,172,67.1406,175,72.7147,143,42,0,26,68
HTI,2005,83.6656,92.1966,92.2298,89.3640,162,117.6667,79.1100,39.7164,176,88.5745,142,90.9481,88,56,0,10,66
HTI,2006,84.3286,97.3944,97.1906,92.9712,120,155.3333,86.6009,13.8359,181,96.3699,116,97.1586,42,92,0,5,97
HTI,2007,86.5642,99.3645,97.8139,94.5808,114,132.0000,89.9776,42.0415,179,99.1323,16,97.9060,13,75,0,4,79
HTI,2008,94.3197,97.8697,95.6533,95.9475,83,105.6667,91.5640,80.0585,111,96.6495,75,95.2642,68,64,0,8,72
HTI,2009,96.9183,99.9920,96.7126,97.8743,23,73.3333,96.7140,89.6800,27,99.9919,8,96.4532,39,49,0,3,52
HTI,2010,96.5907,97.8470,97.5146,97.3174,26,44.0000,95.3028,84.8475,26,97.0673,73,97.4078,21,66,0,4,70
HTI,2011,95.9176,96.9144,96.6706,96.5009,55,34.6667,94.8169,76.8541,42,95.6600,111,95.9712,38,60,0,5,65
HTI,2012,97.3074,99.2387,98.0801,98.2087,8,29.6667,97.1480,83.7901,10,98.8895,20,98.0640,13,69,0,2,71
HTI,2013,97.6223,97.2735,98.2537,97.7165,18,27.0000,97.7324,92.5792,9,96.1800,103,98.2876,15,35,0,2,37
HTI,2014,97.1858,98.2348,98.5185,97.9797,12,12.6667,97.2552,88.8389,21,97.3862,52,98.7392,9,60,0,0,60
HTI,2015,98.0469,97.9019,97.1751,97.7080,25,18.3333,96.4409,91.1978,9,97.0962,72,96.9411,36,25,0,0,25
HTI,2016,98.3800,98.9479,98.3755,98.5678,4,13.6667,99.2578,97.7704,9,98.4079,26,98.5511,8,54,0,0,54
HTI,2017,99.0451,98.1267,97.6542,98.2754,10,13.0000,98.6073,100.0000,1,97.4090,83,97.6021,35,55,0,1,56
HTI,2018,94.5803,92.9659,93.0845,93.5435,106,40.0000,89.7006,77.7467,84,89.6143,153,91.2552,101,57,0,10,67
HTI,2019,93.0756,93.4113,92.6262,93.0377,114,76.6667,87.9485,69.0254,111,90.4405,145,90.7964,101,53,1,8,62
HTI,2020,94.3898,93.7030,94.4879,94.1936,109,109.6667,88.5272,69.6342,104,90.5342,143,92.6917,87,56,1,8,65
HTI,2021,95.7079,93.3058,93.2014,94.0717,104,109.0000,87.6697,64.9990,71,89.4652,144,90.0461,95,66,0,10,76
HTI,2022,95.9935,96.1196,93.9055,95.3395,61,91.3333,91.0892,80.8765,43,93.0412,97,89.3137,67,69,0,9,78
HTI,2023,93.3770,97.3961,96.8701,95.8811,58,74.3333,93.2819,76.3085,101,95.6084,71,96.0732,32,73,0,4,77
